Id,SalePrice
1567,81649.96230426007
1568,209336.5120949686
1569,130882.42517974015
1570,131904.5542072434
1571,131750.55094734638
1572,148133.1482490814
1573,257975.16502622928
1574,111203.7038974884
1575,208104.32790644476
1576,211321.04856483344
1577,198070.06972456202
1578,148143.58591554358
1579,145896.8521807683
1580,189907.17599091106
1581,143522.9232386368
1582,126498.49936918457
1583,342770.3584943607
1584,230282.057272469
1585,144195.6673921082
1586,91997.47362368765
1587,99252.73480031129
1588,143911.64373073698
1589,103705.47441905606
1590,131035.89319737945
1591,102075.06573438166
1592,128282.45494247615
1593,132163.83689704703
1594,127149.053570826
1595,107408.22017298575
1596,228825.76101479362
1597,171129.70655891998
1598,186702.72762613566
1599,204094.25865369797
1600,192998.15534583616
1601,74401.95026914895
1602,104369.90369257159
1603,98744.791248857
1604,287009.83891798026
1605,251987.07822169433
1606,164544.2682841464
1607,165454.5204607662
1608,212173.9100991702
1609,192866.12406630037
1610,154611.75322732062
1611,139723.10954837274
1612,161009.70320598246
1613,158511.5512346949
1614,126580.15957617313
1615,89308.39116136583
1616,77071.85506620968
1617,93822.45241134937
1618,127649.60535943575
1619,135853.6016861562
1620,140183.50664942406
1621,137923.1873599056
1622,139461.0680614645
1623,299673.6478024567
1624,211338.62244940398
1625,131420.68419016388
1626,172672.03249619386
1627,185728.27615461062
1628,276372.4639433352
1629,180214.90102278578
1630,379938.6532497975
1631,226693.78003756877
1632,242129.94101036323
1633,166879.31652061897
1634,185698.20124406042
1635,183374.34948467332
1636,158600.30477675845
1637,169991.53923433486
1638,213951.98633587052
1639,179938.64057625475
1640,256482.35839352838
1641,179258.9050453809
1642,214106.125108552
1643,219866.38423135926
1644,219893.73148824763
1645,187341.5077563703
1646,152668.4753148822
1647,170833.17448055095
1648,133784.50279018606
1649,137305.82022374703
1650,123234.20301110511
1651,125351.65623133598
1652,99003.02324793865
1653,96073.85539464354
1654,153356.0866174547
1655,159056.19710729163
1656,150426.29425730766
1657,152564.52085180837
1658,150640.3247661838
1659,150434.55518545833
1660,151111.86544553866
1661,459324.69184328703
1662,421995.2846089599
1663,383282.01502492436
1664,429095.7383760263
1665,312425.0388766144
1666,333215.85989415104
1667,358059.0991754541
1668,332078.5404958364
1669,313891.40822663304
1670,347512.76300178707
1671,257513.03041479213
1672,464134.57352687424
1673,310213.041904674
1674,250776.98576817475
1675,179042.84144047133
1676,183633.77895321927
1677,216923.14219131778
1678,458810.46945490286
1679,393639.789848229
1680,325254.7762325498
1681,271484.0277684978
1682,290136.9182900982
1683,179130.97355307947
1684,172733.43229440955
1685,171864.78789785723
1686,173581.71445621634
1687,164995.50087433643
1688,183282.99747237327
1689,187766.03811632612
1690,186317.51655342904
1691,173431.74862844186
1692,281722.4272582522
1693,169097.72905307927
1694,185277.00082364387
1695,167951.01347010976
1696,271476.03067596105
1697,169269.71677659603
1698,390886.32209829777
1699,328641.17573532305
1700,246970.13337871296
1701,260447.61644977334
1702,258357.28098128972
1703,252731.03127350012
1704,311215.5164205322
1705,242312.82380351843
1706,469290.05077801255
1707,204202.41627670405
1708,205545.60724014213
1709,301092.5339154859
1710,219686.16012854886
1711,248659.7433763578
1712,245844.2565899737
1713,252871.79604298665
1714,220427.1856247829
1715,198088.50076340968
1716,193983.67180521577
1717,179194.33548530022
1718,140242.3249228608
1719,194614.9888706539
1720,250608.9869555194
1721,176351.13317705455
1722,127305.88850909329
1723,154436.64239714845
1724,212294.9579663365
1725,232319.57687388235
1726,185979.21365562247
1727,158292.8888298721
1728,182823.34184271374
1729,163297.49771381338
1730,166232.35358474005
1731,124281.55442603525
1732,130988.23235162543
1733,125189.25045998592
1734,133558.57081338108
1735,134248.56230084685
1736,119652.65817258117
1737,361119.2287237433
1738,206470.2944622687
1739,290783.7366129908
1740,215131.44686978584
1741,182581.7736358112
1742,173579.33296319292
1743,169411.8119573657
1744,306393.7149924432
1745,214102.16936175575
1746,248286.20122047196
1747,214718.50765939214
1748,227962.25271294854
1749,153276.65447116634
1750,137529.794160925
1751,240813.84336161413
1752,124733.99502822942
1753,139932.54897623183
1754,211679.02250153277
1755,161627.90860399135
1756,131294.07506888852
1757,125398.3163265679
1758,142312.59336579323
1759,173305.6968744939
1760,162295.45310098003
1761,149183.4448027227
1762,161759.36345475932
1763,165744.24699281564
1764,118585.6129429926
1765,162001.99803825835
1766,176255.49434874396
1767,219076.54738757288
1768,141798.21576650336
1769,178307.4721515688
1770,141459.8864008516
1771,136760.21285998356
1772,133602.6130227964
1773,136043.19205175887
1774,132669.33577340312
1775,132475.64197304624
1776,116503.37564033124
1777,114201.93915525186
1778,138591.45875084135
1779,111172.53697012606
1780,182040.55462854865
1781,134819.22370487286
1782,100608.3760100452
1783,124156.66393041081
1784,94553.2157033779
1785,117486.20214671205
1786,136429.00344887498
1787,168049.56858852826
1788,60977.79512782868
1789,108956.38847171498
1790,89573.3223638289
1791,169097.11560651363
1792,150553.80600821954
1793,133890.07355187947
1794,143154.33441756084
1795,135000.19079704277
1796,114148.5417231125
1797,123515.5817012209
1798,124502.15185199952
1799,118595.85578313177
1800,121581.67498398472
1801,131933.18504790493
1802,157300.90434645946
1803,148593.52766120492
1804,135833.41766299863
1805,137459.83480229878
1806,112249.77498111442
1807,141135.8940133112
1808,122382.24090865735
1809,119779.093577593
1810,148913.57339935453
1811,109271.9269067511
1812,108136.3676451778
1813,119833.13302462685
1814,103000.10097812544
1815,61424.96042995458
1816,96738.60169753693
1817,109583.23652674466
1818,138514.05758193057
1819,118767.16110791024
1820,67942.65082518707
1821,116918.2109527857
1822,148031.8147513778
1823,57573.17318020839
1824,135432.24580507845
1825,123754.06645321246
1826,92936.49946485994
1827,107928.42114906509
1828,132963.5884927343
1829,106434.48922010387
1830,149269.98348431377
1831,192299.61649402225
1832,101118.28388810612
1833,148733.5952497242
1834,122577.08723883163
1835,165800.1199815466
1836,126962.2664236515
1837,101787.1846470023
1838,132284.73167230026
1839,84278.21248914726
1840,147409.8993028448
1841,137951.29676391993
1842,72105.09378276825
1843,143168.26729165154
1844,133053.3883663397
1845,142388.91131950685
1846,153576.96754984945
1847,157761.82393195524
1848,58647.20111620409
1849,119390.80237130815
1850,127867.00580721708
1851,152805.59204052997
1852,130887.50882922993
1853,131129.20045074238
1854,175665.0261822077
1855,145215.86061953116
1856,221668.72352460894
1857,187524.79710871453
1858,130255.36060915618
1859,126533.6837562676
1860,148509.97152128557
1861,126533.6837562676
1862,319422.9822674612
1863,317705.0984132847
1864,317705.0984132847
1865,333119.6324217619
1866,336312.07455914613
1867,258857.91733856165
1868,319374.8613484641
1869,201044.11718329327
1870,262402.83885018073
1871,253755.96975337365
1872,167917.20177426757
1873,229408.41912397297
1874,141974.18609607563
1875,205005.94343140005
1876,195999.40316510215
1877,209468.23823551007
1878,212955.06431311092
1879,131271.7728437665
1880,129975.98418693244
1881,230469.65068587777
1882,254864.2074564781
1883,192944.88203572255
1884,207045.07069889252
1885,267103.7904745394
1886,310417.1472574878
1887,211938.9175789285
1888,301452.66459877114
1889,161494.77079641246
1890,130061.41829703194
1891,141569.6384401213
1892,111739.44677045809
1893,132670.52379670832
1894,129600.3263707674
1895,147468.0731035428
1896,126429.00899605542
1897,114444.98250378467
1898,106657.32518714921
1899,139062.84014986907
1900,145357.29654498847
1901,168884.0485642525
1902,130152.7533860233
1903,215459.18719789805
1904,135722.04008487274
1905,177516.75961449638
1906,166877.88479206286
1907,196488.20545024378
1908,117850.34471402768
1909,138489.3676914641
1910,130887.19489833538
1911,202225.99561995856
1912,289734.5126659763
1913,142274.36000288342
1914,83848.1358386166
1915,309941.3740537883
1916,79102.63261762155
1917,270098.0669309625
1918,136793.36208133266
1919,162401.76119545553
1920,159224.5032042692
1921,428286.39246458426
1922,335954.76744952484
1923,213148.22067409812
1924,213479.53757868352
1925,217946.2934956768
1926,388062.83380154916
1927,135299.55245125815
1928,160619.20864693145
1929,128347.84210257465
1930,132796.51219968376
1931,146578.52795757772
1932,136909.59846782207
1933,172933.31951672758
1934,182541.47341470516
1935,172741.18338907752
1936,189843.01381945866
1937,179770.0174410529
1938,171245.97850168365
1939,245614.80804427585
1940,190714.68243502997
1941,174509.9631415544
1942,182343.7501889402
1943,200819.48084648742
1944,324320.2151880144
1945,365672.33756343176
1946,153490.57307019562
1947,309216.1560843859
1948,175695.77871917357
1949,228224.54586640335
1950,181632.2545336903
1951,254332.7439109999
1952,220693.3323795321
1953,158108.18739513573
1954,207883.11494699298
1955,130230.83697724975
1956,311226.03195992846
1957,157981.08780768784
1958,299223.8783393711
1959,133121.22385733516
1960,121144.82705992954
1961,117671.12046564168
1962,101050.51937273015
1963,107028.51039987813
1964,109942.6367583495
1965,146698.36845446046
1966,157874.00076975187
1967,285181.47305046296
1968,458283.44194218447
1969,390656.48764908366
1970,452050.2272934698
1971,467840.840700183
1972,371293.293403582
1973,272830.4618541566
1974,309560.1910452775
1975,463728.71877898375
1976,271476.2991826092
1977,359472.74593502015
1978,411084.6037816783
1979,329698.59841110546
1980,187898.99315323745
1981,336992.0762386304
1982,239971.26200754283
1983,211636.3518315558
1984,166756.51418153156
1985,208733.72435764907
1986,211599.4023891005
1987,174759.30141306407
1988,173615.86397352495
1989,186267.9579489048
1990,219158.39076114743
1991,238387.47274999422
1992,210288.19304548687
1993,168616.14821097592
1994,242616.8631097787
1995,184045.63291431507
1996,244607.82173716443
1997,320238.75547979923
1998,350771.51167895604
1999,249395.03969131492
2000,304023.62754249433
2001,252118.80457935669
2002,237775.73882183337
2003,245683.403329833
2004,263136.05897129053
2005,233002.92984284862
2006,232052.8801439081
2007,251967.19889324106
2008,207469.69959724325
2009,184948.3583975473
2010,191970.16696152353
2011,142644.89524106693
2012,182408.11572342267
2013,183268.27517878672
2014,188916.493768343
2015,199404.29532722218
2016,192235.75294235378
2017,199233.10280978133
2018,126192.85656707875
2019,138227.31381541654
2020,122261.16523207218
2021,119171.97115883563
2022,181524.38026817882
2023,143686.70145095087
2024,216455.8543349316
2025,373241.6714426853
2026,174179.03916164997
2027,150370.72569094153
2028,158009.95300406063
2029,172919.22166923407
2030,288483.3250800089
2031,265122.76257113984
2032,296349.1299328911
2033,277802.4158756251
2034,162061.24535381712
2035,202781.96082832836
2036,193525.94922342798
2037,198602.06012006916
2038,302678.7608941223
2039,211854.9457793743
2040,367749.31000748737
2041,270490.3388104668
2042,196071.34554247363
2043,168145.91915929143
2044,178854.29708375933
2045,215357.2509227816
2046,135872.33905763825
2047,149088.86713083347
2048,133769.97801455567
2049,133156.77318026006
2050,186973.61260326253
2051,106915.29455520364
2052,135175.74306149944
2053,145442.10238068269
2054,77978.25259199546
2055,156270.5935071198
2056,130507.0743989075
2057,126002.15816860828
2058,236250.89597954368
2059,131821.38689746545
2060,162331.62629684235
2061,187149.9868300213
2062,135505.60192560588
2063,115812.02463215149
2064,138407.5497334161
2065,125455.1598374189
2066,178065.57240523852
2067,119237.00522652669
2068,136055.20752763672
2069,94014.6519584975
2070,112213.61541858599
2071,97232.26756190577
2072,133124.63899832862
2073,142472.88786042336
2074,186758.0674410804
2075,142576.8539831464
2076,127889.86232048646
2077,143741.74325778024
2078,129700.18616837432
2079,130405.83373396257
2080,115216.76808927627
2081,122949.02416785868
2082,121640.78085960179
2083,142864.0103679659
2084,114264.01459151885
2085,124707.86154908875
2086,136954.55697900924
2087,122289.33082103204
2088,109133.59365277358
2089,78717.32945174928
2090,128647.20524512557
2091,127389.53698871612
2092,138193.9434199022
2093,133441.25503774366
2094,139824.3861225506
2095,158569.86028131045
2096,87088.3366730371
2097,94319.75901229485
2098,147441.11329833255
2099,69906.35232560914
2100,108549.87143379798
2101,133181.45141816634
2102,138871.1706829776
2103,100764.01794764202
2104,132072.00666157127
2105,119641.38041708875
2106,66891.57887535256
2107,228977.72583297847
2108,124640.22291057144
2109,118620.56319931977
2110,134385.06414828482
2111,161567.30100888273
2112,134516.29072993426
2113,119361.54919091873
2114,102467.55879969677
2115,156642.4871860333
2116,118068.87634435699
2117,150408.1630718662
2118,116369.4782299199
2119,103393.74755283518
2120,108139.08113433194
2121,85691.99076010464
2122,93069.18060725709
2123,97232.988881751
2124,190594.14630955068
2125,131795.1559620399
2126,145526.76362394373
2127,147248.79751263658
2128,123868.57045250494
2129,108848.12180761818
2130,143783.39788540071
2131,166707.64340759502
2132,117630.08931981339
2133,119996.72692761765
2134,121394.90612209891
2135,106383.64658174412
2136,73831.12184909797
2137,123807.98601397156
2138,138503.54080859566
2139,150297.52784702534
2140,139461.26504898668
2141,139674.30800057447
2142,130524.84715540498
2143,137619.066887649
2144,119818.23415461142
2145,137504.73940792677
2146,165560.24196498314
2147,148394.81365542102
2148,120711.70063064882
2149,132526.71162906408
2150,222115.39490028817
2151,131705.0483376273
2152,192819.4983341681
2153,164288.28774555097
2154,120826.82580587218
2155,130423.75875488848
2156,246224.59899559928
2157,229569.42849135408
2158,242554.30123566312
2159,216334.81497123133
2160,167479.42673520098
2161,250895.86563031442
2162,426108.80893575685
2163,345529.2784051556
2164,255230.76175190348
2165,169749.73342905284
2166,147889.75415707636
2167,224044.2008209361
2168,199389.14265333497
2169,195041.8183599396
2170,213247.00102161104
2171,139932.24719078848
2172,142227.05992843202
2173,164119.50456045882
2174,237675.50395435965
2175,319305.2507513097
2176,321098.6172417359
2177,235165.89591157815
2178,210944.0087758885
2179,144843.03857657907
2180,215417.89063050027
2181,188853.67805410762
2182,239685.1368633273
2183,193107.19497661825
2184,136647.51905451037
2185,120005.39635801654
2186,143661.49390656658
2187,150713.43393093537
2188,160727.18304358382
2189,218586.6436760449
2190,88108.55589494598
2191,92077.29609846277
2192,105142.93694793942
2193,100109.80297207664
2194,103132.72973085968
2195,117633.95016258421
2196,101897.19153418507
2197,116294.32995208705
2198,163885.83580841168
2199,177811.7334667428
2200,125996.31336377285
2201,130658.55848708571
2202,207544.69802350178
2203,138183.1703425504
2204,180198.6131542114
2205,98402.85807804784
2206,137755.0587969509
2207,210987.93787811318
2208,243956.40286259455
2209,192954.81710522747
2210,123912.62097141823
2211,117321.50811935797
2212,107583.30234817788
2213,111283.17341346227
2214,133675.68210700506
2215,102464.18482097171
2216,139450.2712017769
2217,96950.17293453323
2218,89718.45301968358
2219,84784.15540367123
2220,84942.61005411675
2221,309941.3740537883
2222,246745.37751047438
2223,271757.9675503346
2224,209267.4039063973
2225,131226.70263012266
2226,184829.75539182898
2227,185711.87381694946
2228,279893.0218281816
2229,235652.04187219683
2230,155214.11130947102
2231,208316.20405564568
2232,176312.85813864408
2233,165315.18476593358
2234,255542.8175420416
2235,204324.9351192478
2236,290907.1091266829
2237,366620.0634134444
2238,206205.77894490393
2239,131299.9941398566
2240,164731.41127124082
2241,147036.50261740715
2242,132317.93754249904
2243,127072.86678528012
2244,108817.58849476658
2245,100133.67439362078
2246,144953.2106684571
2247,111160.03346489585
2248,126847.83999118775
2249,129043.33760563152
2250,132335.24343420292
2251,120848.02499117216
2252,173335.36512982345
2253,157279.81247891617
2254,172751.70574235287
2255,187614.2989710057
2256,182499.13112050178
2257,197398.21920401993
2258,177587.16774020912
2259,175552.79975429844
2260,153558.71987865746
2261,189415.41240380777
2262,214388.58141202567
2263,334350.35720298847
2264,408689.56281277933
2265,173903.06003829083
2266,281589.04737354815
2267,382183.4568997226
2268,367668.1379441409
2269,158824.0336207197
2270,178975.1726388719
2271,228902.8087473873
2272,194750.02701639672
2273,162218.79646554965
2274,168658.01252438477
2275,171998.554909769
2276,183588.68423014105
2277,184989.53636536663
2278,154418.57849465308
2279,125400.68280482086
2280,121427.00664374254
2281,165548.4412832706
2282,179578.93958627945
2283,100621.99139795378
2284,109717.73975193407
2285,157015.99897317088
2286,126022.00456607756
2287,341184.6828310209
2288,263851.51555264107
2289,391182.6089820652
2290,426032.319331146
2291,320996.5824766109
2292,425779.8475631829
2293,462482.1756742663
2294,435958.0693491868
2295,433858.3646871334
2296,283773.2827961536
2297,293674.8748949575
2298,303618.9476435996
2299,425216.3682617467
2300,330251.47938835865
2301,255537.0695979076
2302,235277.6075017417
2303,244379.66586220704
2304,237661.1523438057
2305,177491.1809996841
2306,177713.600879992
2307,183955.95038503874
2308,229782.6855845068
2309,281852.9599684772
2310,211329.62735687077
2311,195348.91384033766
2312,174267.53202798238
2313,173329.29973508322
2314,170945.28752521946
2315,173732.24207717273
2316,174941.64039301377
2317,179219.48183485822
2318,174718.39156036702
2319,173493.30655843217
2320,191742.78094217126
2321,256235.25227059968
2322,172058.07018790656
2323,180091.35918507478
2324,167345.32037608413
2325,208687.06580371273
2326,160002.77014354957
2327,216488.67766765974
2328,228508.40534896508
2329,186847.62789586416
2330,174166.78075327637
2331,357182.9642856069
2332,403723.56460686267
2333,314141.4807363386
2334,259756.40174937688
2335,261448.02895818595
2336,323167.3576943916
2337,204176.79208836163
2338,294246.9401762123
2339,233285.5426625764
2340,384555.5438153864
2341,213448.90552740157
2342,238154.5949063957
2343,226378.30831347845
2344,237468.08520805495
2345,237882.49156687455
2346,219950.81652132835
2347,193686.85598630088
2348,230186.09363948565
2349,160242.8047977086
2350,267813.03476740693
2351,237253.89549165938
2352,253589.64904720156
2353,225516.4276626893
2354,135153.58157685827
2355,153409.83109297752
2356,152851.2364424364
2357,193396.95938415237
2358,190734.1530764165
2359,120493.34799450847
2360,118122.53833000074
2361,141936.6721470226
2362,263477.5569415342
2363,136648.93649515643
2364,160275.91659035196
2365,220220.46150092586
2366,190893.0741292305
2367,219386.2786074536
2368,208186.47493380113
2369,211908.50346644677
2370,174824.6898536927
2371,167927.83976043854
2372,185641.25500584464
2373,268385.719437345
2374,304880.6132738434
2375,250596.08915626415
2376,263958.25407938985
2377,346684.1539158917
2378,143227.40122812157
2379,182956.75062532636
2380,140894.34912162286
2381,157912.2683113335
2382,190440.12886930176
2383,205645.6965597252
2384,244834.21433416515
2385,157713.38020308243
2386,135059.4911419003
2387,135875.72499396754
2388,104428.27923737043
2389,132877.71905998792
2390,142514.1237599486
2391,141009.380019358
2392,118603.58348049212
2393,174158.59340784262
2394,143333.5511383002
2395,211114.78682917322
2396,139061.58299185694
2397,213771.80824985355
2398,123211.93394055132
2399,64087.5212358433
2400,60700.483176812326
2401,118750.29366533828
2402,142339.83231009013
2403,130464.12626632638
2404,145527.84181067193
2405,157737.00476792335
2406,137464.70205044994
2407,129737.67308113663
2408,134765.8219350941
2409,126107.00460098617
2410,178068.319402388
2411,127650.60115067055
2412,153687.53990295247
2413,133580.0290315439
2414,137675.0446134826
2415,130636.76909062578
2416,129882.48153185568
2417,132090.15336428856
2418,128155.781691618
2419,121323.64183063623
2420,127652.05928182801
2421,151005.32987753532
2422,119525.37596032568
2423,139042.95916856182
2424,155540.23622145562
2425,222248.0415282017
2426,136308.75377407574
2427,134661.91525624046
2428,175868.2800935984
2429,125053.84184244747
2430,131413.29653378855
2431,113661.75007156459
2432,139538.50869186196
2433,144620.03485482043
2434,137831.50572697262
2435,145320.51826766226
2436,102105.4067961576
2437,112108.16020412053
2438,127845.31079362602
2439,110214.87916594963
2440,121443.17875742745
2441,112149.2794798572
2442,105394.11822847369
2443,116296.24043488031
2444,128788.1706291857
2445,84276.61798453535
2446,129188.26360548328
2447,192237.15729785277
2448,144176.77037058971
2449,104709.5870401576
2450,154313.42416726067
2451,126248.7936122231
2452,218879.76002956548
2453,99995.27167435155
2454,131008.11960030369
2455,119516.71165800621
2456,136648.3378149875
2457,118636.90650777136
2458,116022.14175022021
2459,102124.62639295321
2460,137810.58346936852
2461,108596.98966231575
2462,131820.39682459203
2463,116322.97783795276
2464,167561.13303254402
2465,120899.71809824364
2466,104131.9859397469
2467,152748.68671173725
2468,81446.67558579033
2469,80875.22826217333
2470,188908.24745599716
2471,222706.2987423398
2472,163621.9762955298
2473,121593.98854454646
2474,94077.53805909202
2475,229696.58112054563
2476,116236.41873170639
2477,127362.86598865059
2478,170612.7372717399
2479,109678.59446425419
2480,146770.2955875893
2481,118130.2344217322
2482,130218.96731968736
2483,120289.25940264323
2484,120099.03708155818
2485,126933.8288040355
2486,151673.52910297466
2487,197241.66835416583
2488,161217.95920729806
2489,149889.72931492378
2490,158691.21675803745
2491,97155.20207284302
2492,172750.30397970713
2493,149018.76982575445
2494,174145.77777266485
2495,100398.05683753389
2496,233950.54510319434
2497,148754.60400582908
2498,117402.678170941
2499,107421.13483263728
2500,128937.31650603966
2501,138568.71212992613
2502,158260.52141586994
2503,100563.97083220625
2504,194080.81737096122
2505,226675.0167727261
2506,254679.67080578711
2507,323206.4563461117
2508,255335.97616503554
2509,218697.81695242424
2510,234688.03436626788
2511,185609.80378869612
2512,205531.6441279738
2513,209829.49635974228
2514,231729.1735044304
2515,147210.9979152693
2516,160968.94597225636
2517,138430.28332584657
2518,149153.3596503783
2519,215634.25253175586
2520,205649.0663558173
2521,188569.52189912132
2522,218606.05905353415
2523,129464.69537126907
2524,137287.8481241939
2525,143336.1750492898
2526,132494.7471199806
2527,106864.27033728376
2528,130847.85197636716
2529,129359.16790296673
2530,121169.07684235593
2531,243857.0252318234
2532,228198.855570639
2533,194898.33565002144
2534,225384.60893605842
2535,321247.72007437836
2536,241572.59929617154
2537,229639.47553362843
2538,180070.14365620867
2539,191883.826751375
2540,168832.05627485615
2541,181162.40483724172
2542,162873.81426279276
2543,132583.00290623592
2544,130085.8548355613
2545,130598.94156816298
2546,143513.02654123885
2547,137407.44820447545
2548,143164.3632949651
2549,164409.91673148298
2550,254735.4400990297
2551,138373.74714035593
2552,128096.58512556259
2553,79976.88628611328
2554,114624.3208049591
2555,122846.75342930778
2556,110904.48207040074
2557,119253.44495388745
2558,165262.17122101723
2559,125048.7718654911
2560,123045.94334630434
2561,141965.68370674722
2562,123434.84273478329
2563,136463.3823111719
2564,175887.35786957148
2565,133760.9592279718
2566,149993.63007728534
2567,117832.66222452349
2568,195833.7981332939
2569,192657.29974081865
2570,123912.62097141823
2571,169886.94821509908
2572,192565.8707584323
2573,218054.88203755746
2574,288854.19357007893
2575,126679.30210337404
2576,135269.92131986702
2577,158908.53074124653
2578,96337.41090340397
2579,71548.36590136455
2580,138211.10740608058
2581,132422.00327214669
2582,116974.02353278204
2583,271077.9301710036
2584,155260.63060978835
2585,182774.73685559063
2586,207028.757520696
2587,204828.5792864375
2588,164041.31928033655
2589,145399.54754160068
2590,214550.17865009143
2591,220889.33627276836
2592,205263.90654130105
2593,242792.0679871009
2594,176161.38976509814
2595,207908.53794821774
2596,346240.12808575394
2597,180159.98123122784
2598,266739.640897027
2599,309751.7321679573
2600,168081.33869311478
2601,148860.75474074073
2602,87938.4421850255
2603,99810.04984390915
2604,90068.44047002475
2605,73668.9089416789
2606,141271.59821861802
2607,170454.64966924596
2608,199394.13174914368
2609,167206.00993832055
2610,118591.06214972104
2611,145695.67894584883
2612,150416.94365857457
2613,133406.18846179842
2614,130013.0315492597
2615,147122.61823742997
2616,143057.38278290947
2617,175068.38886210087
2618,203364.70498101035
2619,210559.14772226877
2620,185536.63641076308
2621,178294.80932212487
2622,180748.36990742027
2623,252751.2153867798
2624,285508.69467007933
2625,334364.17188726604
2626,170175.88286172418
2627,181707.98755748637
2628,418782.8478405831
2629,578073.4115809118
2630,361111.271075652
2631,454404.8014053536
2632,419430.8237099727
2633,304934.15825551114
2634,389937.40657925676
2635,151548.9616102225
2636,189369.49607916462
2637,177375.1072099385
2638,246300.11030341708
2639,186930.21594232036
2640,148550.80274627602
2641,104081.24693875539
2642,191005.48921175674
2643,107449.36688609654
2644,131895.169260224
2645,101891.11604967952
2646,98592.71919102542
2647,100944.38596534327
2648,143991.23549243985
2649,145888.29169251048
2650,149508.22965487943
2651,147525.43011812615
2652,415555.338008281
2653,247652.62352693113
2654,239093.2545249422
2655,375057.251940153
2656,326531.82445289
2657,339594.58386200777
2658,280584.9323244926
2659,324518.8773851215
2660,323173.4443908619
2661,336343.5596091515
2662,355057.4796192971
2663,282115.95281396556
2664,274188.17540955474
2665,318221.58198014344
2666,284807.0252078244
2667,166251.08375246852
2668,181779.67776021297
2669,170257.02774110663
2670,292911.9404920468
2671,181840.63324325712
2672,179757.4650180256
2673,205423.25215476673
2674,205403.78167105655
2675,169690.76458050447
2676,186268.65508109218
2677,193411.41686755506
2678,254619.48786009196
2679,276635.6659748786
2680,279095.0738920056
2681,402539.6329149353
2682,355943.4902984942
2683,488533.1877721902
2684,315846.9126436306
2685,377021.99410921783
2686,255278.05692748437
2687,322061.5578443461
2688,225315.32259699763
2689,217775.95480227098
2690,463949.83913773135
2691,178965.63305091157
2692,137801.11473353358
2693,192154.97426008483
2694,129908.67073867377
2695,189707.70674772223
2696,185733.80688561086
2697,186316.95735557546
2698,193134.52357234948
2699,175353.8289539437
2700,161195.3929277102
2701,156049.86712975218
2702,109623.57247445449
2703,146128.44351678927
2704,145968.8168728192
2705,128517.56217825908
2706,123884.36655415707
2707,126065.92393139024
2708,138603.38827422078
2709,122642.41148785425
2710,132956.27598817347
2711,270133.00193276454
2712,385942.93717664777
2713,169828.2888373927
2714,153438.49391734303
2715,168460.07010665679
2716,155212.92183122417
2717,177078.00450938477
2718,220338.3306659413
2719,153425.50595257073
2720,180985.61530127443
2721,135322.62400430773
2722,152336.02825335492
2723,154216.00375070918
2724,131578.30000244346
2725,135174.28152685976
2726,144196.8530579243
2727,172551.7321744011
2728,164818.33528428365
2729,152506.1331730271
2730,143336.68710926833
2731,126696.19704681647
2732,120236.71197917395
2733,164344.72004106702
